,HURR_STAT_TRANSFO_2016,HURR_STAT_TRANSFO_2012,SHIP,TRUTH,HWRF,OFCL,FSSE,GFSO,DSHP,Consensus_wo_HURR,Consensus_HURR_STAT_TRANSFO,HURR_STAT_GRU_2016,HURR_STAT_GRU_2012,Consensus_HURR_STAT_GRU,HURR_STAT_COMP_2016,HURR_STAT_COMP_2012,Consensus_HURR_STAT_COMP,HURR_STAT_2016,HURR_STAT_2012,Consensus_HURR_STAT,HURR_GRU_ONLY_2016,HURR_GRU_ONLY_2012,Consensus_HURR_GRU_ONLY,HURR_TRANSFO_ONLY_2016,HURR_TRANSFO_ONLY_2012,Consensus_HURR_TRANSFO_ONLY,HURR_STAT_TRANSFO_COMP_2016,HURR_STAT_TRANSFO_COMP_2012,Consensus_HURR_STAT_TRANSFO_COMP,CONSENSUS_HURR_4_XGB_ElasticNet_MAE,CONSENSUS_HURR_4_XGB_MLP_MSE
658,71.09577,71.936485,68.0,85.0,80.0,75.0,69.0,65.0,68.0,72.333336,72.02394,67.492004,66.36952,71.123,69.84503,72.600525,71.71126,74.60804,73.99741,72.90201,71.672104,71.84555,72.16803,62.5149,55.61266,69.87872,66.79795,67.18126,70.949486,68.46275,66.31443726596251
659,58.795742,56.990154,63.0,85.0,71.0,65.0,61.0,65.0,63.0,65.0,63.448936,59.415848,55.013256,63.603962,61.2996,66.70423,64.0749,67.55591,67.06613,65.63898,61.033886,60.227325,64.00847,50.922054,49.476013,61.480515,59.067192,54.125214,63.5168,58.028942,54.994036145976544
660,66.08754,59.76024,61.0,75.0,53.0,65.0,58.0,56.0,61.0,57.333332,59.521885,64.92825,61.911194,59.232063,69.18299,69.03544,60.295746,74.00422,71.691025,61.501053,67.460144,67.28048,59.865036,50.453793,47.72327,55.61345,62.015427,58.67874,58.503857,64.72066,62.25659758625973
661,60.29687,56.455887,58.0,65.0,43.0,55.0,55.0,63.0,58.0,52.0,54.07422,53.7459,52.915653,52.436474,69.30114,66.722084,56.325287,66.88207,64.249535,55.72052,57.088203,57.40182,53.27205,50.183716,48.091797,51.54593,60.392254,50.649803,54.098064,56.47789,54.61197809583146
662,60.537685,61.640404,60.0,50.0,43.0,55.0,51.0,48.0,60.0,51.333332,53.634422,63.522,62.54869,54.3805,73.10642,70.45904,56.776604,71.87594,69.94526,56.468987,68.04056,65.92289,55.51014,51.767654,48.52792,51.441914,64.912415,60.96974,54.728104,62.64307,60.00915890517176
663,53.989674,53.64169,44.0,40.0,36.0,50.0,41.0,36.0,44.0,40.333332,43.747417,51.875633,46.849754,43.21891,65.46847,64.73104,46.61712,63.251682,63.29971,46.06292,52.386124,50.14615,43.34653,52.28563,46.495304,43.321407,51.495872,52.658997,43.12397,52.72029,50.765953071899624
664,46.433502,41.25621,32.0,35.0,36.0,50.0,39.0,37.0,32.0,35.666668,38.358376,41.360336,37.34305,37.090084,42.173817,42.827393,37.293453,41.417625,42.539574,37.10441,43.43135,41.074562,37.607838,49.747,47.21569,39.186752,41.649494,38.31036,37.162373,43.0839,42.96923898207935
665,40.48386,35.18168,27.0,30.0,31.0,40.0,34.0,31.0,27.0,30.666666,33.120964,39.45291,35.581944,32.863228,34.268562,33.98146,31.56714,34.994034,34.387455,31.748508,37.07577,35.19152,32.268944,44.39586,43.027855,34.098965,41.332005,33.3805,33.333,39.305656,36.3461864182718
666,33.585243,30.440256,21.0,30.0,29.0,30.0,25.0,30.0,21.0,25.0,27.14631,34.39035,31.240847,27.347588,32.30912,29.961967,26.82728,33.49328,29.07095,27.12332,27.34647,26.995113,25.586617,38.257603,40.27284,28.3144,31.325396,34.414597,26.581348,33.097733,33.01447800604481
667,26.886223,26.91392,18.0,30.0,27.0,30.0,25.0,26.0,18.0,23.333334,24.221556,28.09452,28.450205,24.52363,27.930418,26.627739,24.482605,27.219547,27.312057,24.304886,25.470564,24.396053,23.867641,37.25119,36.129875,26.812798,27.785154,26.491322,24.44629,26.720057,27.513910057204253
668,81.2995,83.39863,87.0,130.0,126.0,100.0,113.0,88.0,87.0,108.666664,101.824875,86.33037,81.93194,103.082596,79.43813,76.01925,101.359535,71.7887,72.399185,99.447174,91.33865,93.90207,104.33466,72.1169,70.69352,99.52922,80.76767,75.61318,101.69192,87.331276,88.1861103433437
669,88.543236,86.22699,88.0,130.0,116.0,105.0,110.0,86.0,88.0,104.666664,100.63581,96.205,93.64038,102.551254,83.02702,87.515076,99.25676,83.43023,80.285446,99.35756,100.46826,101.84775,103.617065,73.48224,65.488716,96.87056,91.47477,91.42766,101.36869,95.03579,95.1407250748369
670,102.434326,107.33069,109.0,125.0,124.0,135.0,124.0,81.0,109.0,119.0,114.85858,113.21171,111.15117,117.552925,94.94083,100.3181,112.98521,101.77309,102.6307,114.69327,118.23044,117.613754,118.80761,76.83589,72.354805,108.45897,103.43494,104.6979,115.108734,110.25658,109.93393517061841
671,116.117836,124.92464,133.0,115.0,121.0,135.0,136.0,80.0,133.0,130.0,126.52946,115.76454,120.19948,126.44113,114.11228,116.82126,126.02807,116.11702,120.45183,126.52925,113.92981,116.0409,125.98245,68.646614,67.353165,114.66165,116.754486,126.108,126.68862,118.00502,118.35284601001003
672,100.024796,113.70598,118.0,110.0,112.0,130.0,128.0,83.0,118.0,119.333336,114.506195,110.13836,119.29518,117.03459,113.22017,119.92668,117.80504,114.317764,122.695984,118.07944,113.46414,118.298065,117.866035,67.522835,71.29864,106.38071,111.58457,109.721985,117.39614,107.88657,107.75712366896734
673,104.89833,117.16997,108.0,100.0,112.0,120.0,119.0,86.0,108.0,113.0,110.97458,106.43027,114.364456,111.35757,109.77092,113.2844,112.19273,111.81966,113.971054,112.70491,105.957214,115.96098,111.2393,70.553154,67.37756,102.38829,102.434204,112.56629,110.35855,107.36479,107.46532463121494
674,102.956985,106.14894,99.0,90.0,109.0,110.0,112.0,91.0,99.0,106.666664,105.73924,107.23326,110.04503,106.80832,96.75694,99.946365,104.18924,99.93945,107.22995,104.98486,104.80205,109.06154,106.200516,81.31283,82.27399,100.32821,105.708374,99.61301,106.42709,107.24389,106.3657281556612
675,89.199615,91.013725,80.0,90.0,124.0,100.0,98.0,77.0,80.0,100.666664,97.799904,92.15028,92.66252,98.53757,88.30382,88.69672,97.57596,92.87972,95.8029,98.71993,92.00519,92.618195,98.5013,71.090546,69.484116,93.27264,86.22125,87.72957,97.05531,91.62247,89.66317539629112
676,97.49391,96.265945,79.0,90.0,120.0,95.0,96.0,87.0,79.0,98.333336,98.123474,94.391556,92.66852,97.347885,89.140045,87.91805,96.03501,89.5535,89.245865,96.138374,95.28357,96.41608,97.57089,74.07783,61.984722,92.269455,93.33386,93.90326,97.083466,97.350845,96.760956424398
677,83.80911,80.9997,85.0,90.0,94.0,90.0,96.0,86.0,85.0,91.666664,89.70228,83.35886,79.123146,89.589714,78.96972,81.27074,88.49243,83.05051,79.914665,89.51263,79.89221,77.018936,88.72305,63.379566,60.846886,84.594894,79.54825,83.76846,88.63706,84.00189,82.36779928491899
678,67.95587,68.68195,72.0,95.0,107.0,85.0,90.0,86.0,72.0,89.666664,84.23897,70.069855,65.65946,84.76746,63.460083,63.85635,83.11502,66.40259,66.119606,83.85065,66.72113,62.931572,83.93028,57.907627,57.199554,81.726906,64.35552,69.62163,83.33888,69.42814,68.56878692219993
679,85.5335,81.23744,81.0,115.0,123.0,90.0,99.0,76.0,81.0,101.0,97.13338,83.50922,79.18387,96.627304,73.2312,72.8369,94.0578,76.465614,74.875854,94.8664,81.360405,79.79821,96.0901,62.2926,61.732723,91.32315,86.808044,78.29035,97.45201,85.15695,85.13581092236919
680,84.5999,82.10672,89.0,120.0,118.0,85.0,100.0,82.0,89.0,102.333336,97.89998,84.16517,81.01444,97.79129,82.577805,80.38976,97.394455,79.5918,80.94956,96.64795,84.92267,82.25137,97.98067,61.612923,62.196236,92.15323,82.932434,80.40906,97.48311,86.21179,85.43699764838787
681,78.50635,75.004456,83.0,115.0,89.0,90.0,94.0,85.0,83.0,88.666664,86.12659,74.700645,78.462166,85.17516,76.71207,76.9068,85.67802,77.20699,76.8778,85.80175,77.52382,77.28309,85.88095,58.048447,62.86158,81.012115,77.85057,78.68547,85.96265,76.93404,75.15612744263424
682,83.0284,87.633896,89.0,110.0,85.0,90.0,93.0,76.0,89.0,89.0,87.507095,82.15375,83.549225,87.28844,85.16193,83.73521,88.04048,86.24939,89.5847,88.31235,84.888596,83.07692,87.97215,65.3259,62.679344,83.081474,85.408485,89.42667,88.10212,83.32314,81.36616407687345
683,103.75058,105.392525,112.0,100.0,82.0,100.0,103.0,68.0,112.0,99.0,100.187645,97.192795,99.507965,98.5482,98.27498,100.23782,98.81874,98.452774,96.11711,98.86319,103.339386,101.76256,100.08485,64.019135,74.03068,90.25478,100.70505,100.11074,99.42626,101.548965,100.95422612028622
684,100.514114,102.53703,110.0,90.0,92.0,100.0,92.0,69.0,110.0,98.0,98.628525,84.38305,88.33255,94.595764,96.80705,96.62592,97.70177,96.39235,96.07732,97.59808,87.212494,90.19283,95.30312,61.056805,68.52477,88.7642,97.72073,107.176865,97.93018,91.96246,92.3604494535262
685,82.89629,82.1511,101.0,80.0,86.0,95.0,88.0,67.0,101.0,91.666664,89.474075,73.715546,71.59284,87.17889,86.11759,88.34255,90.279396,87.19941,89.38552,90.54985,71.86713,76.01668,86.71678,59.925884,60.71173,83.73147,85.5769,78.92798,90.144226,77.69615,76.68451204397334
686,80.52817,78.05842,89.0,75.0,72.0,85.0,83.0,61.0,89.0,81.333336,81.13204,72.63111,76.614204,79.157776,75.25008,77.77462,79.812515,75.89702,78.9281,79.97426,70.94221,71.52604,78.73555,66.318344,62.685646,77.57959,79.07206,71.5153,80.76801,76.41955,75.04296217523327
687,78.061676,73.05515,82.0,75.0,62.0,75.0,73.0,63.0,82.0,72.333336,73.76542,67.28844,66.468124,71.07211,72.45012,66.2831,72.36253,71.142105,73.35604,72.03552,66.34361,62.65016,70.83591,60.95737,57.508457,69.48934,83.52901,83.600525,75.13225,72.37885,71.37057643017319
688,73.955826,68.7335,71.0,70.0,58.0,70.0,66.0,54.0,71.0,65.0,67.23895,62.86405,65.37595,64.46601,69.085594,67.01177,66.0214,69.76097,67.90869,66.19025,60.816856,60.73161,63.954216,56.51652,54.75028,62.87913,83.497086,62.756577,69.62427,67.46824,66.21074327272453
689,64.74402,61.614937,70.0,70.0,66.0,70.0,69.0,63.0,70.0,68.333336,67.436005,57.896168,59.25797,65.724045,59.344124,57.48912,66.08603,65.71497,63.87134,67.67874,51.86088,55.27028,64.21522,55.2586,54.901905,65.06465,59.195633,62.329582,66.048904,59.51706,57.51756902361956
690,54.830242,52.571655,63.0,80.0,64.0,70.0,67.0,68.0,63.0,64.666664,62.20756,59.204453,59.324753,63.301113,59.860104,56.95347,63.465027,58.698784,63.874535,63.174698,50.746452,51.064335,61.186615,55.475033,54.859978,62.36876,59.310936,53.15871,63.327736,57.831356,56.854812069907545
691,58.345608,56.47918,63.0,100.0,77.0,80.0,72.0,68.0,63.0,70.666664,67.5864,64.23227,66.01159,69.05807,65.69516,62.18118,69.42379,65.70649,64.36073,69.42662,58.255882,61.248753,67.56397,56.336063,57.2964,67.084015,61.762993,51.56832,68.44075,62.16925,60.23447100102788
692,52.3219,50.461323,64.0,105.0,73.0,75.0,78.0,72.0,64.0,71.666664,66.830475,58.806675,53.764545,68.45167,55.673,53.972,67.66825,55.392067,55.889282,67.598015,52.19897,50.22393,66.79974,53.142807,51.63294,67.035706,49.838257,52.35167,66.209564,56.47801,56.015680269819576
693,58.061615,58.791046,65.0,105.0,76.0,75.0,76.0,60.0,65.0,72.333336,68.7654,60.226368,57.97807,69.306595,59.85765,59.11183,69.21442,61.13607,59.583954,69.53402,55.155525,55.588154,68.03888,57.047024,56.42271,68.51176,59.768158,56.711937,69.19204,59.330875,58.009762770562425
694,78.616135,76.462296,77.0,105.0,71.0,85.0,86.0,67.0,77.0,78.0,78.15404,79.96631,72.38626,78.49158,85.64141,81.12934,79.910355,83.61409,82.424835,79.40352,79.29237,75.02812,78.32309,64.851654,62.506035,74.71291,81.01842,77.32939,78.75461,80.69621,78.52414801972279
695,94.67656,100.77867,95.0,100.0,98.0,90.0,94.0,62.0,95.0,95.666664,95.41914,97.826996,102.081345,96.20675,90.54225,92.95264,94.38556,100.23583,89.431946,96.80896,103.37228,104.57205,97.59307,70.22363,73.71475,89.30591,98.48836,96.84151,96.372086,96.486664,95.19459448010991
696,84.43005,88.31482,84.0,95.0,102.0,90.0,84.0,69.0,84.0,90.0,88.60751,89.572266,86.34738,89.89307,91.61879,89.210754,90.40469,90.86728,85.373055,90.21682,83.68915,86.31888,88.42229,64.6101,64.3342,83.65253,84.61709,83.23629,88.654274,88.96486,86.82198858759057
697,76.328514,76.32173,75.0,85.0,79.0,90.0,85.0,70.0,75.0,79.666664,78.83213,81.999344,83.42267,80.24983,83.83685,82.31897,80.70921,80.47482,77.05064,79.868706,82.21033,78.915054,80.30258,60.642815,59.46101,74.910706,66.30227,76.81876,76.32557,81.41859,79.5675098954518
698,75.66045,73.28504,74.0,75.0,101.0,85.0,82.0,60.0,74.0,85.666664,83.165115,82.39968,80.59185,84.84992,82.43089,81.277054,84.85773,82.292534,77.58885,84.823135,83.78146,82.93054,85.195366,64.3517,59.43557,80.33792,76.73248,75.24519,83.43312,80.78147,78.4361870803989
699,65.70888,62.928864,67.0,65.0,103.0,75.0,78.0,68.0,67.0,82.666664,78.427216,74.008995,70.880646,80.50225,78.04179,77.63854,81.510445,77.45284,77.714264,81.36321,70.8103,69.427086,79.702576,54.51448,55.007732,75.62862,68.03746,67.95566,79.00937,71.38777,68.59869281328275
700,62.45791,59.719917,59.0,60.0,68.0,70.0,64.0,54.0,59.0,63.666668,63.36448,66.4664,63.574577,64.3666,70.29603,67.382774,65.324005,73.394516,68.16369,66.09863,63.39627,65.630615,63.599068,57.426033,54.4365,62.106506,65.38156,65.352554,64.09539,64.558136,61.580602017519446
701,50.333828,49.971603,48.0,60.0,45.0,55.0,51.0,51.0,48.0,48.0,48.583458,53.3917,52.311768,49.347923,58.12336,54.25355,50.530838,59.777676,57.522316,50.94442,51.103523,49.380054,48.77588,51.833164,49.488266,48.95829,54.210762,52.72611,49.55269,51.626945,49.45169668573806
702,48.988472,47.87971,36.0,55.0,40.0,50.0,42.0,53.0,36.0,39.333332,41.747116,46.400497,43.316708,41.100124,48.84474,49.029015,41.711185,53.537544,50.187397,42.884384,47.40951,42.688637,41.35238,45.094917,44.52963,40.773727,45.046898,46.057796,40.761726,46.12501,44.95706377778349
703,42.922844,39.477974,31.0,50.0,44.0,45.0,38.0,50.0,31.0,37.666668,38.980713,41.28286,39.170593,38.570717,41.013237,36.475563,38.50331,46.478317,39.907288,39.86958,38.271942,34.882404,37.817986,46.148853,46.87426,39.787212,40.22965,37.12233,38.30741,40.333763,39.24928850029575
704,41.935833,34.43927,30.0,45.0,47.0,45.0,40.0,58.0,30.0,39.0,39.73396,38.840263,37.822662,38.960068,40.533306,33.34102,39.383327,44.848434,35.56591,40.46211,36.53357,35.69126,38.383392,47.06913,45.699955,41.01728,41.57807,35.52961,39.644516,38.573612,37.847823483373446
705,46.16794,40.03523,37.0,45.0,46.0,50.0,45.0,50.0,37.0,42.666668,43.541985,44.525364,42.51895,43.13134,46.620102,36.299667,43.655025,48.941463,39.14616,44.235367,39.853004,39.097214,41.96325,51.347416,45.714996,44.836853,46.40545,40.56295,43.601364,44.286144,43.610634072043794
706,42.832428,37.102455,37.0,45.0,47.0,45.0,42.0,47.0,37.0,42.0,42.208107,39.779037,37.891205,41.44476,42.55756,38.698666,42.13939,44.59935,38.932426,42.649837,34.87162,32.972168,40.217903,43.39417,44.89501,42.34854,40.429424,36.63062,41.607357,39.970146,39.37462197416752
707,37.047882,34.036003,40.0,45.0,44.0,40.0,46.0,58.0,40.0,43.333332,41.76197,34.51744,34.650837,41.12936,36.24427,32.62542,41.561066,39.996964,35.42871,42.49924,31.744389,29.860989,40.436096,42.17049,44.377243,43.04262,37.24001,32.387062,41.81,33.961063,34.63308385070247
708,40.22592,43.655426,42.0,65.0,62.0,55.0,64.0,52.0,42.0,56.0,52.05648,40.5232,41.465282,52.1308,41.062893,42.388996,52.265724,41.05368,40.349895,52.26342,42.549503,41.765774,52.637375,47.42469,47.53317,53.85617,36.701817,42.525406,51.175453,39.852932,40.15995637909687
709,48.896057,50.738102,43.0,75.0,75.0,55.0,56.0,66.0,43.0,58.0,55.724014,47.691883,47.952835,55.42297,50.29774,48.34759,56.074436,49.59081,52.439342,55.8977,51.65535,49.520634,56.413837,50.52713,52.128838,56.131783,49.93393,52.312374,55.983482,48.008835,47.823240792997694
710,60.804237,59.561386,67.0,90.0,94.0,65.0,74.0,62.0,67.0,78.333336,73.95106,57.575687,55.313026,73.14392,55.7272,57.409187,72.6818,56.497074,59.705193,72.87427,57.51823,58.559124,73.129555,57.632523,53.613758,73.15813,61.008648,59.178238,74.00216,58.947422,58.837139685106116
711,81.26479,80.86903,74.0,100.0,81.0,80.0,82.0,66.0,74.0,79.0,79.5662,81.882645,83.24529,79.72066,71.558075,73.716125,77.13952,72.0346,81.923706,77.25865,88.65241,83.99525,81.4131,68.053635,67.136055,76.26341,78.15006,79.02419,78.78751,82.94788,83.29934542309744
712,79.39642,82.64366,81.0,110.0,66.0,85.0,78.0,77.0,81.0,75.0,76.099106,76.00766,78.92841,75.251915,74.933105,72.422165,74.98328,74.295525,81.625656,74.82388,81.98074,78.27157,76.745186,75.28932,66.26555,75.07233,80.91061,82.15836,76.47765,78.446884,77.49275325788118
713,91.90323,91.64508,80.0,100.0,61.0,85.0,75.0,83.0,80.0,72.0,76.97581,93.70964,93.72878,77.427414,80.63811,84.043045,74.15953,84.521774,84.76582,75.13045,96.06995,96.27888,78.01749,72.56324,74.316505,72.14081,102.339615,85.22073,79.5849,94.13254,94.07327920230173
714,104.20456,105.885635,97.0,95.0,80.0,100.0,90.0,85.0,97.0,89.0,92.80114,110.630424,109.86603,94.40761,98.80092,103.80211,91.450226,95.341446,100.41725,90.58536,115.32238,114.8279,95.5806,68.18719,69.06114,83.7968,106.344696,103.22676,93.336174,111.30334,111.83150525926888
715,103.25598,106.62035,101.0,85.0,91.0,105.0,93.0,79.0,101.0,95.0,97.063995,107.0298,108.09165,98.00745,98.124565,98.74408,95.78114,95.85918,102.97809,95.2148,108.560135,114.2124,98.39003,68.60041,66.27343,88.4001,110.411575,109.81212,98.85289,108.319214,108.26104573667692
716,107.38432,111.74171,107.0,85.0,75.0,105.0,97.0,81.0,107.0,93.0,96.596085,111.104355,110.03164,97.52609,98.96619,105.10779,94.49155,97.05937,103.01849,94.01485,115.62045,117.797485,98.65511,68.8316,68.66646,86.9579,109.642876,114.95628,97.16072,112.59987,113.1188228881974
717,80.981895,83.4725,88.0,90.0,89.0,90.0,80.0,79.0,88.0,85.666664,84.495476,73.907295,73.090576,82.72682,78.98289,81.180756,83.99572,71.8712,77.31877,82.217804,77.663536,73.832535,83.665886,65.05089,64.7392,80.512726,83.32467,83.17981,85.08117,78.93859,78.62698750682176
718,80.075874,79.5864,79.0,100.0,83.0,90.0,83.0,83.0,79.0,81.666664,81.26897,73.440384,74.76035,79.61009,75.54953,75.46304,80.13738,70.81282,71.78641,78.9532,74.15788,73.497185,79.789474,71.36358,69.604416,79.0909,81.36259,81.41065,81.590645,77.86907,77.58872941484951
719,60.88525,59.11284,73.0,110.0,89.0,80.0,75.0,70.0,73.0,79.0,74.47131,58.46923,56.567158,73.86731,62.517475,60.008137,74.87937,61.345646,60.099487,74.58641,58.532333,57.370148,73.88309,63.057465,61.838066,75.014366,65.023636,69.837585,75.505905,59.767963,58.53856228608084
720,72.173096,71.32445,75.0,115.0,70.0,80.0,79.0,71.0,75.0,74.666664,74.043274,66.201775,66.64639,72.550446,68.92311,67.1678,73.230774,65.82968,62.642204,72.45742,66.890755,69.974655,72.72269,72.983246,69.936806,74.24581,77.37099,75.390274,75.34274,69.71069,69.14541223325399
721,81.63753,80.52291,83.0,105.0,67.0,100.0,81.0,84.0,83.0,77.0,78.15938,80.34506,79.298386,77.836266,79.392426,78.11521,77.59811,77.71353,73.931625,77.17838,81.10766,85.063934,78.02692,73.89155,70.12824,76.222885,81.6741,82.81001,78.168526,82.304245,81.26010165048714
722,96.51633,97.081116,97.0,95.0,84.0,100.0,91.0,78.0,97.0,90.666664,92.12908,89.186035,93.081184,90.29651,92.71302,93.81964,91.17825,90.99938,91.46191,90.74985,99.18762,102.97606,92.796906,82.28644,80.27146,88.57161,99.240845,97.91106,92.81021,93.86061,93.05506277546078
723,100.78688,100.70212,102.0,90.0,71.0,100.0,92.0,72.0,102.0,88.333336,91.44672,89.9566,87.86727,88.73915,95.45213,96.0777,90.11304,89.629,92.11432,88.65725,95.27931,96.68283,90.069824,86.21045,81.03563,87.80261,101.36882,106.14815,91.59221,96.89609,96.61253571035127
724,98.88745,99.18774,102.0,85.0,71.0,100.0,89.0,69.0,102.0,87.333336,90.22186,86.866516,88.20465,87.21663,97.83037,96.43147,89.957596,92.546005,92.36647,88.636505,97.32773,92.569916,89.83193,82.19736,76.54515,86.04934,95.46276,99.25847,89.36569,93.90028,93.73585686417493
725,78.68572,79.054214,91.0,80.0,78.0,90.0,81.0,71.0,91.0,83.333336,82.17143,73.487785,73.75334,80.87195,77.10773,74.80582,81.77693,75.20765,72.36915,81.30191,71.52522,73.17125,80.3813,69.318504,65.25236,79.82963,78.71338,77.3902,82.178345,76.69436,75.31136819998949
726,63.386242,66.15041,78.0,75.0,70.0,80.0,76.0,67.0,78.0,74.666664,71.84656,62.422512,63.229084,71.60563,66.78648,66.86682,72.696625,65.43612,64.117676,72.35903,62.522907,64.4126,71.63073,66.31244,64.972855,72.57811,67.54523,62.053513,72.88631,63.307312,61.68854879047868
727,67.00423,65.430046,77.0,75.0,69.0,75.0,75.0,63.0,77.0,73.666664,72.00105,64.63329,66.716064,71.408325,64.07368,62.10867,71.26842,67.41347,61.35072,72.10336,66.29077,64.68987,71.82269,65.73496,64.12315,71.68374,65.979706,62.65574,71.74493,65.36268,63.63954096180187
728,67.49223,61.411045,68.0,75.0,57.0,75.0,65.0,59.0,68.0,63.333332,64.37306,61.723923,61.62712,62.93098,59.412823,57.385147,62.353207,60.412846,59.914093,62.60321,62.763683,61.7835,63.19092,67.823814,64.40852,64.455956,61.86165,59.817963,62.965412,64.273994,64.09753768655695
729,60.051697,56.07295,66.0,70.0,52.0,65.0,63.0,57.0,66.0,60.333332,60.262924,59.263775,58.512604,60.065945,56.103424,53.52094,59.275856,54.762516,52.111275,58.940628,57.62974,56.07627,59.657436,63.611973,60.6835,61.152992,57.688976,55.985836,59.672245,60.171745,60.60510201255032
730,54.02911,52.26517,60.0,65.0,49.0,65.0,63.0,55.0,60.0,57.333332,56.50728,53.154236,52.533295,56.28856,56.082527,51.855347,57.02063,54.40592,51.68567,56.60148,52.19336,51.377,56.04834,58.888405,57.952026,57.7221,54.23523,48.93966,56.558807,53.74367,53.042790830546004
731,60.62084,56.315563,64.0,65.0,51.0,65.0,67.0,52.0,64.0,60.666668,60.65521,57.977497,60.25758,59.994373,60.81537,59.698154,60.703842,64.693756,60.880547,61.67344,60.672733,59.444496,60.668182,62.53168,58.819427,61.13292,58.853676,56.343315,60.213417,58.342182,56.09670334857609
732,64.570915,64.82052,66.0,75.0,49.0,70.0,67.0,53.0,66.0,60.666668,61.64273,65.66475,67.36185,61.916187,64.28539,62.12138,61.57135,65.81513,62.24364,61.95378,65.482574,65.13092,61.870644,64.839806,61.13579,61.709953,61.22768,66.13684,60.80692,65.40522,64.03609648508572
733,52.032524,50.941387,63.0,75.0,67.0,70.0,69.0,59.0,63.0,66.333336,62.758133,53.439686,53.453815,63.10992,51.445915,51.231422,62.61148,53.06154,50.48897,63.015385,52.91484,50.306458,62.97871,58.269955,59.07108,64.31749,53.759995,49.904423,63.19,52.565014,51.991525613276444
734,44.424038,44.320885,61.0,75.0,63.0,70.0,70.0,57.0,61.0,64.666664,59.60601,48.085533,48.580723,60.521385,43.510193,44.844948,59.37755,47.402435,46.553246,60.35061,39.9465,42.417908,58.486626,52.49087,52.72429,61.62272,45.204643,45.134888,59.801163,45.67429,44.9601585108101
735,51.965683,51.600624,63.0,70.0,48.0,65.0,69.0,62.0,63.0,60.0,57.99142,52.718678,54.091843,58.17967,52.574886,52.86705,58.143723,53.424004,53.93663,58.356003,48.485886,48.02256,57.12147,56.292072,56.975494,59.073017,50.478035,50.01329,57.619507,52.1886,51.4244729992253
736,69.27931,66.85602,65.0,65.0,48.0,65.0,66.0,56.0,65.0,59.666668,62.069828,70.7863,67.56305,62.446575,70.95745,71.83085,62.489365,73.3145,66.737465,63.078625,71.39577,70.21472,62.59894,65.245346,65.18308,61.061337,69.76325,70.79575,62.19081,70.343155,68.23216378794321
737,65.09723,64.512825,73.0,60.0,58.0,75.0,75.0,60.0,73.0,68.666664,67.77431,69.40553,68.978386,68.85138,66.72505,68.27397,68.18126,69.77819,67.95339,68.94455,67.412155,65.63867,68.35304,65.42765,64.91499,67.85691,66.87726,65.42161,68.219315,67.693184,65.83493624554427
738,65.24085,63.48352,73.0,55.0,49.0,75.0,69.0,56.0,73.0,63.666668,64.06021,64.33984,62.11703,63.83496,65.75782,65.26425,64.18945,66.91362,65.19327,64.47841,61.069057,62.224663,63.017265,61.24341,59.65869,63.060852,63.545883,65.64305,63.63647,64.84436,63.17911854789212
739,53.822186,48.382965,58.0,50.0,47.0,60.0,53.0,51.0,58.0,52.666668,52.955547,54.77849,49.00996,53.194622,55.836933,53.79239,53.459232,53.832645,52.127087,52.95816,48.340187,45.126057,51.585045,53.795895,57.35053,52.948975,52.534668,53.235798,52.633667,54.800804,54.42484680352303
740,46.8702,44.113434,48.0,45.0,45.0,50.0,50.0,48.0,48.0,47.666668,47.467552,48.756435,48.432247,47.93911,48.34529,46.850918,47.836323,46.47606,43.60268,47.369015,45.354637,39.793716,47.08866,51.19815,54.053375,48.549538,47.98654,46.260666,47.746635,48.171417,48.33244894483096
741,43.700237,37.805634,51.0,40.0,45.0,50.0,53.0,47.0,51.0,49.666668,48.17506,43.244007,40.532063,48.061,43.35864,40.0259,48.08966,42.383007,39.616394,47.845753,38.32746,36.2709,46.831863,44.5564,40.721237,48.3891,49.521103,41.440125,49.630276,43.205086,43.22947163238745
742,38.29212,36.958267,48.0,40.0,51.0,45.0,49.0,40.0,48.0,49.333332,46.57303,37.66632,36.76853,46.41658,38.727936,36.643032,46.681984,38.65636,37.45597,46.66409,35.144882,33.486553,45.78622,42.67747,41.061234,47.66937,38.106422,37.498676,46.526604,37.26036,37.867097713854875
743,35.253872,34.732597,39.0,40.0,36.0,40.0,41.0,33.0,39.0,38.666668,37.81347,34.78442,34.941967,37.696106,35.31104,35.662354,37.82776,36.682587,35.46283,38.170647,31.408844,30.326925,36.85221,40.10869,41.220303,39.027172,34.45465,37.22472,37.613663,33.91684,34.42637892145993
744,30.822561,31.141527,36.0,35.0,29.0,40.0,36.0,28.0,37.0,34.0,33.20564,33.096275,33.86519,33.77407,30.869976,33.081,33.217495,32.023975,30.40342,33.505993,31.019213,30.9834,33.254803,37.834785,39.26236,34.958694,29.493269,31.878075,32.873318,31.157204,31.535464897613906
745,27.35304,29.536955,28.0,30.0,35.0,35.0,30.0,26.0,28.0,31.0,30.08826,30.20065,31.09305,30.800163,27.444395,29.895292,30.1111,26.873373,29.111362,29.968344,28.750877,27.823124,30.43772,36.76321,38.26863,32.440804,27.902578,28.060001,30.225645,28.282118,28.24181627824035
