,OFCL,DSHP,HURR_STAT_TRANSFO,SHIP,HWRF,FSSE,GFSO,Consensus_wo_HURR,Consensus_HURR_STAT_TRANSFO,TRUTH,HURR_STAT_GRU,Consensus_HURR_STAT_GRU,HURR_STAT_COMP,Consensus_HURR_STAT_COMP,HURR_STAT,Consensus_HURR_STAT,HURR_GRU_ONLY,Consensus_HURR_GRU_ONLY,HURR_TRANSFO_ONLY,Consensus_HURR_TRANSFO_ONLY
145,60.0,66.0,53.879246,66.0,48.0,58.0,65.0,57.333332,56.46981,50.0,59.287403,57.82185,57.50191,57.375477,57.824738,57.456184,58.96246,57.740616,55.316044,56.82901
146,60.0,55.0,46.37806,55.0,49.0,57.0,60.0,53.666668,51.844513,55.0,45.56555,51.641388,43.910423,51.227608,44.97565,51.49391,43.81644,51.20411,49.135063,52.533768
147,55.0,50.0,39.45965,50.0,58.0,59.0,54.0,55.666668,51.614914,65.0,38.286797,51.3217,37.933582,51.233395,39.90596,51.72649,38.72024,51.43006,43.067287,52.516823
148,45.0,49.0,33.471577,49.0,53.0,53.0,50.0,51.666668,47.117893,70.0,34.423233,47.35581,34.603546,47.400887,32.883064,46.970764,34.655823,47.413956,39.473747,48.61844
149,45.0,43.0,45.49788,43.0,44.0,45.0,40.0,44.0,44.37447,75.0,48.326717,45.08168,45.549114,44.38728,45.495068,44.373768,51.656544,45.914135,43.879852,43.969963
150,45.0,55.0,51.007854,55.0,57.0,55.0,52.0,55.666668,54.501965,75.0,56.169407,55.79235,51.4964,54.6241,51.041985,54.510498,57.932224,56.233055,50.32163,54.330406
151,60.0,71.0,64.25256,71.0,55.0,62.0,55.0,62.666668,63.06314,60.0,70.645546,64.661385,60.96229,62.240574,60.475037,62.11876,75.05119,65.7628,59.20285,61.800713
152,60.0,67.0,59.500137,67.0,52.0,61.0,54.0,60.0,59.875034,55.0,68.05225,62.01306,60.930428,60.232605,57.950146,59.487537,73.29398,63.323494,59.23638,59.809097
153,60.0,64.0,69.91759,64.0,44.0,57.0,53.0,55.0,58.729397,45.0,70.59626,58.899063,66.42027,57.85507,71.51706,59.129265,75.44321,60.1108,60.28007,56.32002
154,50.0,49.0,56.491993,49.0,38.0,45.0,40.0,44.0,47.122997,35.0,51.224567,45.80614,58.74874,47.687187,57.306107,47.326527,50.820602,45.70515,60.443447,48.110863
155,35.0,30.0,31.987633,30.0,31.0,34.0,36.0,31.666666,31.746908,30.0,32.84025,31.960062,33.525032,32.131256,33.897026,32.22426,33.21775,32.054436,39.761208,33.6903
156,30.0,27.0,33.233162,27.0,29.0,30.0,28.0,28.666666,29.80829,24.999998,30.444614,29.111153,33.82322,29.955805,34.076725,30.01918,30.836435,29.209108,36.767963,30.69199
157,25.0,21.0,28.795828,21.0,25.0,25.0,24.0,23.666666,24.948957,24.999998,26.241846,24.310461,27.140112,24.535028,27.646595,24.661648,26.70786,24.426966,34.660923,26.41523
158,45.0,52.0,50.45616,52.0,47.0,52.0,55.0,50.333332,50.36404,40.0,52.26303,50.815758,57.082806,52.020702,56.21216,51.80304,51.38378,50.595947,50.7974,50.44935
159,45.0,48.0,49.471016,48.0,47.0,48.0,49.0,47.666668,48.117752,35.0,46.091846,47.27296,52.51617,48.879044,49.951557,48.23789,46.69889,47.42472,48.410847,47.85271
160,45.0,46.0,45.467964,46.0,43.0,48.0,45.0,45.666668,45.61699,35.0,47.1626,46.04065,49.20729,46.551823,48.51124,46.377808,44.83551,45.458878,49.71317,46.67829
161,40.0,39.0,36.1209,39.0,40.0,42.0,44.0,40.333332,39.280224,35.0,34.267258,38.816814,34.300545,38.825134,32.88672,38.47168,33.545006,38.636253,45.156075,41.539017
162,30.0,29.0,28.468596,29.0,38.0,37.0,40.0,34.666668,33.11715,35.0,30.823385,33.705845,28.097677,33.024418,27.84764,32.96191,30.004158,33.501038,56.147457,40.036865
163,25.0,25.0,26.670023,25.0,34.0,33.0,37.0,30.666666,29.667505,35.0,27.772999,29.943249,25.770866,29.442717,26.282444,29.57061,26.946121,29.73653,56.046383,37.011597
164,45.0,50.0,40.5167,50.0,48.0,55.0,50.0,51.0,48.379173,45.0,44.701912,49.425476,42.39932,48.84983,41.318245,48.57956,42.4181,48.854523,49.63508,50.658768
165,50.0,48.0,41.234734,48.0,55.0,53.0,45.0,52.0,49.308685,45.0,45.943302,50.485825,41.474983,49.368744,40.20221,49.050552,42.10431,49.526077,51.067944,51.766987
166,55.0,59.0,49.041454,59.0,50.0,60.0,49.0,56.333332,54.510365,50.0,54.311256,55.827812,49.559452,54.639862,47.917645,54.229412,51.922867,55.230717,53.12089,55.530224
167,55.0,53.0,44.413746,53.0,61.0,60.0,51.0,58.0,54.603436,50.0,47.501354,55.37534,47.10904,55.27726,45.802494,54.950623,46.060886,55.01522,49.75988,55.939972
168,50.0,48.0,43.748466,48.0,67.0,58.0,58.0,57.666668,54.18712,45.0,47.23468,55.05867,44.9093,54.477325,43.75831,54.189575,46.221104,54.805275,48.83194,55.457985
169,55.0,50.0,43.558933,50.0,59.0,56.0,53.0,55.0,52.139732,45.0,48.073334,53.268333,43.604042,52.15101,43.974586,52.243645,46.553936,52.888485,49.506645,53.626663
170,55.0,51.0,52.610786,51.0,48.0,59.0,57.0,52.666668,52.652695,45.0,57.384037,53.84601,54.06493,53.01623,54.07849,53.019623,56.276188,53.569046,52.264988,52.566246
171,50.0,44.0,41.485596,44.0,41.0,51.0,49.0,45.333332,44.3714,40.0,40.35727,44.089317,40.656303,44.164078,37.975258,43.493813,39.171497,43.792873,47.544308,45.886078
172,40.0,34.0,42.735535,34.0,59.0,42.0,47.0,45.0,44.433884,35.0,41.641846,44.16046,39.422794,43.605698,39.57309,43.643272,39.333447,43.583363,54.397465,47.349365
173,40.0,31.0,39.57316,31.0,43.0,41.0,42.0,38.333332,38.643288,35.0,37.119347,38.02984,42.67151,39.417877,39.728786,38.682198,38.028107,38.257027,56.508926,42.87723
174,30.0,31.0,33.05961,31.0,43.0,35.0,35.0,36.333332,35.5149,35.0,30.30719,34.826797,33.028908,35.507225,33.59944,35.64986,30.503473,34.87587,58.253887,41.813473
175,30.0,28.0,34.971916,28.0,40.0,35.0,32.0,34.333332,34.49298,30.0,30.78689,33.446724,33.758392,34.189598,34.155685,34.28892,34.417336,34.354332,61.50385,41.12596
176,30.0,27.0,28.378635,27.0,42.0,35.0,37.0,34.666668,33.094658,30.0,27.352276,32.83807,31.083883,33.77097,30.111237,33.52781,26.690205,32.67255,52.51836,39.12959
177,30.0,24.0,30.792492,24.0,37.0,29.0,33.0,30.0,30.198124,24.999998,30.799625,30.199905,32.32762,30.581905,32.366814,30.591703,32.402885,30.600721,55.438637,36.359657
178,30.0,28.0,33.251667,28.0,31.0,33.0,31.0,30.666666,31.312916,24.999998,29.943714,30.485928,33.56006,31.390015,33.522827,31.380707,32.09903,31.024757,57.619213,37.404804
179,45.0,48.0,45.48313,48.0,33.0,46.0,48.0,42.333332,43.12078,35.0,43.751305,42.687828,43.468964,42.61724,41.569534,42.142384,46.574707,43.393677,69.57326,49.143314
180,45.0,46.0,47.69136,46.0,33.0,43.0,42.0,40.666668,42.42284,40.0,50.000458,43.000114,47.1081,42.277023,47.669476,42.41737,51.158287,43.289574,67.60869,47.402172
181,40.0,47.0,37.14919,47.0,34.0,42.0,38.0,41.0,40.037296,45.0,33.91429,39.228573,39.080265,40.520065,37.8553,40.213825,34.990707,39.497677,50.664757,43.41619
182,40.0,46.0,35.266914,46.0,35.0,39.0,35.0,40.0,38.816727,45.0,39.59956,39.89989,37.84275,39.460686,38.23316,39.55829,41.172234,40.29306,49.759087,42.439774
183,35.0,39.0,31.892403,39.0,28.0,37.0,29.0,34.666668,33.9731,45.0,29.11908,33.27977,32.317135,34.079285,31.22715,33.806786,27.70187,32.92547,43.291973,36.822994
184,35.0,39.0,40.130295,39.0,35.0,40.0,30.0,38.0,38.532574,45.0,42.63917,39.159794,40.162247,38.54056,38.929684,38.23242,47.808678,40.45217,53.0145,41.753624
185,40.0,50.0,47.30493,50.0,37.0,45.0,32.0,44.0,44.826233,40.0,48.168705,45.042175,47.424778,44.856194,48.49298,45.123245,45.002785,44.250694,77.902596,52.475647
186,40.0,48.0,43.860973,48.0,34.0,41.0,29.0,41.0,41.715244,35.0,45.13934,42.034836,44.011295,41.752823,46.34032,42.33508,45.705532,42.176384,69.43042,48.107605
187,35.0,43.0,38.93281,43.0,27.0,37.0,26.0,35.666668,36.483204,30.0,40.371655,36.842915,41.27073,37.06768,43.224854,37.556213,41.865738,37.216434,57.75061,41.187653
188,30.0,30.0,40.358402,30.0,27.0,30.0,23.0,29.0,31.8396,30.0,38.376804,31.3442,39.729652,31.682413,42.847034,32.461758,39.21181,31.552952,51.80819,34.70205
189,30.0,26.0,30.417728,26.0,27.0,29.0,24.0,27.333334,28.104431,30.0,29.504423,27.876106,32.45383,28.613457,34.692688,29.173172,29.182997,27.79575,40.468895,30.617224
190,25.0,22.0,26.819998,22.0,27.0,26.0,25.0,25.0,25.455,24.999998,28.058382,25.764595,28.24675,25.811687,29.411081,26.10277,27.057335,25.514334,36.233906,27.808475
191,25.0,21.0,23.947899,21.0,27.0,26.0,25.0,24.666666,24.486975,24.999998,25.513657,24.878414,23.23661,24.309153,24.769363,24.69234,25.228092,24.807022,38.128014,28.032003
192,60.0,59.0,49.676064,59.0,52.0,66.0,55.0,59.0,56.669014,75.0,49.952526,56.738132,44.98337,55.495842,50.027435,56.75686,52.94572,57.48643,65.14533,60.53633
193,60.0,57.0,58.51042,57.0,65.0,63.0,50.0,61.666668,60.877605,85.0,62.604355,61.90109,55.273197,60.0683,59.129757,61.03244,68.235954,63.30899,63.3731,62.093277
194,70.0,68.0,68.38418,68.0,59.0,71.0,63.0,66.0,66.59605,95.0,71.72177,67.43044,63.48469,65.37117,63.294395,65.3236,74.5076,68.1269,68.659035,66.66476
195,70.0,67.0,70.00108,67.0,66.0,71.0,66.0,68.0,68.500275,90.0,72.0596,69.0149,67.426384,67.8566,68.33637,68.08409,78.181694,70.545425,71.275314,68.81883
196,90.0,86.0,86.19145,86.0,86.0,86.0,68.0,86.0,86.04787,85.0,92.84673,87.711685,78.35605,84.08901,81.73727,84.93432,99.483,89.37075,70.08534,82.02133
197,90.0,86.0,86.6944,86.0,84.0,89.0,73.0,86.333336,86.4236,75.0,99.220795,89.5552,89.56177,87.14044,92.60245,87.90061,100.896065,89.974014,63.81936,80.70484
198,95.0,95.0,98.61713,95.0,68.0,96.0,65.0,86.333336,89.40428,75.0,102.589226,90.39731,99.14627,89.53657,96.8188,88.9547,105.96907,91.24226,70.43803,82.359505
199,95.0,97.0,75.155685,97.0,83.0,92.0,67.0,90.666664,86.788925,80.0,78.41023,87.602554,83.533295,88.88332,74.597244,86.64931,75.46599,86.8665,56.08201,82.0205
200,85.0,78.0,60.786285,78.0,80.0,84.0,67.0,80.666664,75.69657,95.0,65.88153,76.97038,62.526096,76.13152,60.76337,75.69084,69.23326,77.80832,57.610554,74.90264
201,75.0,68.0,52.48324,68.0,75.0,77.0,68.0,73.333336,68.12081,105.0,54.521294,68.630325,50.8436,67.7109,51.966812,67.9917,50.435516,67.60888,49.362038,67.34051
202,75.0,72.0,68.347404,72.0,80.0,77.0,69.0,76.333336,74.33685,115.0,65.995964,73.74899,61.4549,72.61372,60.84501,72.46125,60.926167,72.481544,58.30941,71.827354
203,80.0,74.0,76.23509,74.0,71.0,79.0,67.0,74.666664,75.05878,115.0,77.988754,75.49719,72.02939,74.00735,73.33224,74.33306,78.94516,75.73629,62.51099,71.62775
204,100.0,95.0,98.99791,95.0,82.0,96.0,63.0,91.0,92.99948,110.0,103.60939,94.15234,93.502045,91.62551,93.29094,91.57274,101.021675,93.50542,57.845345,82.711334
205,100.0,102.0,110.62467,102.0,89.0,100.0,71.0,97.0,100.406166,105.0,108.265854,99.81647,104.178665,98.79466,105.8896,99.2224,111.157486,100.53937,34.049812,81.26245
206,105.0,102.0,101.52518,102.0,91.0,100.0,73.0,97.666664,98.631294,120.0,99.56947,98.142365,103.03515,99.00879,101.069275,98.51732,101.91104,98.72776,42.942635,83.98566
207,90.0,96.0,88.8757,96.0,93.0,94.0,70.0,94.333336,92.968925,125.0,85.17537,92.04384,91.81345,93.70336,88.37781,92.84445,84.67157,91.91789,47.332165,82.58304
208,90.0,85.0,81.71654,85.0,100.0,89.0,73.0,91.333336,88.92914,120.0,86.63547,90.15887,79.6882,88.42205,79.239525,88.30988,81.24121,88.8103,51.20629,81.301575
209,95.0,95.0,85.48407,95.0,95.0,91.0,80.0,93.666664,91.62102,115.0,94.16847,93.792114,83.58104,91.14526,81.489235,90.62231,91.15073,93.03768,53.697395,83.67435
210,110.0,111.0,109.65039,111.0,110.0,100.0,85.0,107.0,107.6626,105.0,115.80144,109.20036,105.23454,106.55864,110.176605,107.79415,118.70802,109.927,46.648254,91.91206
211,110.0,110.0,109.576675,110.0,105.0,101.0,73.0,105.333336,106.394165,95.0,112.20372,107.050934,109.06172,106.26543,111.363754,106.84094,116.00454,108.00114,41.054714,89.26368
212,105.0,98.0,103.567856,98.0,96.0,95.0,71.0,96.333336,98.14197,90.0,100.71109,97.42777,96.55497,96.38874,99.39179,97.097946,106.683304,98.92082,47.91593,84.22898
213,100.0,88.0,93.88197,88.0,92.0,90.0,68.0,90.0,90.97049,100.0,95.54527,91.38632,91.5708,90.3927,91.10681,90.2767,93.89336,90.97334,49.007133,79.751785
214,100.0,83.0,84.04682,83.0,91.0,82.0,72.0,85.333336,85.0117,110.0,81.35292,84.33823,82.222244,84.55556,82.682335,84.670586,82.25295,84.56324,57.82335,78.45584
215,80.0,72.0,74.643524,72.0,92.0,77.0,68.0,80.333336,78.91088,100.0,70.71859,77.92965,71.73593,78.18398,71.340515,78.08513,68.120735,77.28018,45.435143,71.60879
216,75.0,74.0,77.19782,74.0,81.0,74.0,69.0,76.333336,76.54945,95.0,73.467575,75.6169,69.86639,74.7166,67.576515,74.14413,68.59236,74.39809,51.946735,70.23669
217,80.0,82.0,88.63669,82.0,85.0,78.0,63.0,81.666664,83.40917,90.0,95.91366,85.22842,91.44297,84.11074,89.63243,83.65811,97.2708,85.5677,52.964306,74.49107
218,95.0,98.0,92.31569,98.0,86.0,91.0,65.0,91.666664,91.82892,85.0,98.94162,93.485405,94.86749,92.46687,97.12686,93.031715,102.196945,94.29924,62.39153,84.347885
219,90.0,85.0,74.51541,85.0,73.0,78.0,65.0,78.666664,77.62885,80.0,69.15722,76.28931,79.08626,78.77156,72.5298,77.13245,69.73551,76.433876,42.3657,69.59142
220,80.0,69.0,65.973236,69.0,70.0,73.0,61.0,70.666664,69.49331,75.0,67.67527,69.918816,69.90073,70.47518,68.51082,70.1277,63.012886,68.75322,45.286545,64.32164
221,75.0,68.0,63.484695,68.0,69.0,71.0,56.0,69.333336,67.87117,70.0,65.29896,68.32474,64.59546,68.148865,65.60768,68.40192,61.027256,67.25681,45.44919,63.362297
222,70.0,68.0,59.582687,68.0,70.0,73.0,56.0,70.333336,67.645676,65.0,61.30649,68.07662,58.72574,67.431435,62.99933,68.49983,59.371517,67.59288,42.42653,63.356632
223,70.0,67.0,54.01083,67.0,67.0,68.0,62.0,67.333336,64.00271,55.0,57.646698,64.911674,56.590405,64.6476,56.66863,64.66716,55.193363,64.29834,42.18532,61.04633
224,70.0,64.0,48.003395,64.0,69.0,69.0,62.0,67.333336,62.500847,50.0,49.173775,62.79344,48.523323,62.63083,48.985813,62.746452,47.458725,62.36468,45.63583,61.90896
225,60.0,56.0,42.982056,56.0,61.0,62.0,61.0,59.666668,55.495514,45.0,41.908142,55.227036,44.536316,55.88408,46.937923,56.48448,41.576675,55.14417,45.620728,56.15518
226,55.0,46.0,43.40554,46.0,62.0,50.0,57.0,52.666668,50.351387,45.0,43.86633,50.466583,41.024036,49.75601,45.62336,50.905838,40.935104,49.733776,43.633736,50.408432
227,50.0,46.0,35.873024,46.0,50.0,48.0,51.0,48.0,44.968254,50.0,33.580994,44.39525,33.845848,44.461464,38.364113,45.591026,25.921513,42.480377,38.808983,45.702248
228,45.0,44.0,35.644287,44.0,47.0,47.0,54.0,46.0,43.41107,50.0,34.370617,43.092655,36.919296,43.729824,36.675446,43.66886,29.205362,41.801342,38.420124,44.10503
229,45.0,48.0,33.715015,48.0,43.0,49.0,45.0,46.666668,43.428753,50.0,30.590536,42.647633,31.396832,42.84921,32.422886,43.10572,25.123653,41.280914,38.64391,44.660976
230,45.0,45.0,34.768806,45.0,39.0,44.0,48.0,42.666668,40.6922,50.0,32.19622,40.049057,35.657784,40.914444,33.77883,40.44471,30.640175,39.66004,37.6665,41.416626
231,40.0,44.0,43.896576,44.0,48.0,44.0,43.0,45.333332,44.974144,50.0,44.493546,45.123386,47.92591,45.981476,43.09882,44.774704,38.647213,43.661804,40.94635,44.236588
232,50.0,57.0,43.45653,57.0,41.0,55.0,48.0,51.0,49.114132,50.0,42.716194,48.929047,47.48801,50.122,45.44941,49.61235,35.152115,47.03803,41.774612,48.693653
233,50.0,53.0,46.3846,53.0,45.0,53.0,47.0,50.333332,49.34615,50.0,45.684135,49.171036,47.36259,49.59065,44.139126,48.784782,35.0993,46.524826,46.722054,49.43051
234,50.0,52.0,43.99972,52.0,45.0,52.0,45.0,49.666668,48.24993,45.0,47.095272,49.02382,48.446064,49.361515,45.95475,48.738686,38.307503,46.826874,44.922127,48.48053
235,50.0,49.0,46.422913,49.0,44.0,52.0,45.0,48.333332,47.85573,45.0,48.44874,48.362183,48.800358,48.45009,44.469856,47.367462,38.46684,45.86671,46.950783,47.987694
236,50.0,51.0,45.439877,51.0,46.0,52.0,50.0,49.666668,48.60997,45.0,48.059486,49.26487,47.180046,49.045013,47.110477,49.02762,40.510803,47.3777,47.841843,49.21046
237,50.0,51.0,45.702843,51.0,46.0,49.0,41.0,48.666668,47.925713,45.0,45.94647,47.986618,45.610092,47.902523,47.779095,48.444775,37.485672,45.871418,47.509,48.37725
238,50.0,43.0,39.434807,43.0,44.0,45.0,39.0,44.0,42.858704,45.0,33.706898,41.426723,37.76086,42.440216,40.71313,43.178284,30.677977,40.669495,49.761402,45.44035
239,65.0,60.0,52.810146,60.0,50.0,63.0,59.0,57.666668,56.452538,60.0,54.62273,56.90568,51.70917,56.17729,50.96496,55.99124,54.255028,56.81376,54.174427,56.793606
240,60.0,57.0,48.63104,57.0,59.0,64.0,50.0,60.0,57.15776,75.0,52.51,58.1275,49.356354,57.33909,48.7787,57.194675,54.064175,58.516045,52.45776,58.11444
241,55.0,52.0,47.70281,52.0,52.0,57.0,42.0,53.666668,52.1757,85.0,48.260563,52.31514,48.001656,52.250412,48.668346,52.417088,55.761528,54.190384,51.084366,53.02109
242,65.0,67.0,56.535282,67.0,64.0,67.0,52.0,66.0,63.63382,100.0,62.420395,65.1051,55.82694,63.456734,57.477737,63.869434,67.039825,66.25996,56.196705,63.549175
243,65.0,68.0,59.579433,68.0,57.0,69.0,54.0,64.666664,63.39486,110.0,65.38679,64.846695,61.238197,63.809547,59.30063,63.325157,68.24114,65.56029,56.85269,62.713173
244,85.0,85.0,75.56456,85.0,81.0,87.0,59.0,84.333336,82.14114,115.0,80.453186,83.3633,82.81256,83.95314,83.75271,84.18818,87.470116,85.11753,61.77868,78.69467
245,90.0,97.0,79.65387,97.0,88.0,94.0,67.0,93.0,89.66347,105.0,85.158615,91.03966,92.410995,92.85275,90.832664,92.45817,86.54184,91.38546,69.41266,87.103165
246,100.0,99.0,82.15836,99.0,93.0,98.0,72.0,96.666664,93.03959,100.0,94.08294,96.02074,92.24249,95.56062,92.29935,95.57484,98.840324,97.21008,58.189312,87.047325
247,100.0,100.0,89.07736,100.0,98.0,97.0,63.0,98.333336,96.01934,90.0,94.985275,97.49632,99.575066,98.64377,96.04584,97.76146,96.50603,97.87651,49.467735,86.116936
248,100.0,93.0,87.84575,93.0,103.0,93.0,63.0,96.333336,94.21144,80.0,94.90292,95.97573,106.64994,98.91248,103.97138,98.24284,97.04601,96.511505,43.528793,83.1322
249,90.0,77.0,72.25349,77.0,87.0,82.0,58.0,82.0,79.56337,70.0,68.84351,78.71088,82.83087,82.20772,81.353546,81.83839,65.21998,77.80499,46.50804,73.127014
250,90.0,68.0,64.86772,68.0,73.0,75.0,64.0,72.0,70.216934,60.0,70.504814,71.626205,78.82944,73.70736,78.75745,73.68936,69.516685,71.37917,41.296253,64.324066
251,80.0,68.0,58.74018,68.0,68.0,71.0,55.0,69.0,66.43504,55.0,60.650185,66.912544,64.95319,67.9883,69.9378,69.23445,57.551315,66.13783,39.199394,61.54985
252,55.0,37.0,51.20281,37.0,38.0,47.0,43.0,40.666668,43.3007,45.0,46.042152,42.010536,52.295326,43.57383,53.2693,43.817326,39.486153,40.371536,44.30505,41.576263
253,50.0,42.0,39.31176,42.0,40.0,47.0,43.0,43.0,42.07794,40.0,38.9,41.975,39.437607,42.1094,40.90713,42.476784,33.87984,40.71996,39.198,42.0495
254,40.0,37.0,37.08639,37.0,34.0,40.0,38.0,37.0,37.0216,35.0,39.622086,37.65552,39.16024,37.540062,34.13525,36.283813,35.81139,36.702847,41.549755,38.13744
255,35.0,32.0,31.826136,32.0,40.0,34.0,31.0,35.333332,34.456535,30.0,30.757483,34.18937,29.731245,33.93281,28.219522,33.554882,30.291445,34.07286,41.030334,36.757584
256,35.0,39.0,34.127186,39.0,39.0,39.0,37.0,39.0,37.781796,30.0,41.354595,39.58865,33.56488,37.64122,31.59361,37.148403,46.8754,40.96885,39.568,39.142
257,35.0,36.0,28.95459,36.0,36.0,36.0,39.0,36.0,34.238647,24.999998,32.097466,35.02437,30.46254,34.615635,29.323723,34.330933,30.389694,34.597424,39.96881,36.992203
258,25.0,29.0,26.813606,29.0,36.0,31.0,28.0,32.0,30.703402,24.999998,30.535646,31.633911,29.128357,31.28209,27.131773,30.782944,28.243134,31.060783,43.550735,34.887684
259,65.0,56.0,71.5693,73.0,60.0,65.0,50.0,60.333332,63.142326,72.5,74.78322,63.945805,67.864655,62.216164,65.363495,61.590874,77.88198,64.7205,74.16573,63.791435
260,65.0,59.0,68.88375,87.0,60.0,71.0,59.0,63.333332,64.72094,67.5,75.38641,66.3466,68.245735,64.56143,69.31047,64.82762,72.19812,65.54953,77.47363,66.86841
261,65.0,58.0,67.46368,84.0,77.0,63.0,63.0,66.0,66.36592,62.5,53.884613,62.971153,52.225338,62.556335,53.272957,62.818237,33.473206,57.8683,69.469696,66.867424
262,45.0,47.0,57.54589,69.0,56.0,45.0,54.0,49.333332,51.386475,55.0,44.866585,48.216644,43.405243,47.85131,40.86937,47.217342,42.619038,47.65476,63.443863,52.860966
263,35.0,39.0,38.908657,54.0,45.0,33.0,47.0,39.0,38.977165,35.0,42.446083,39.86152,41.90989,39.72747,37.37114,38.592785,44.582474,40.39562,52.39192,42.34798
264,30.0,35.0,34.816055,48.0,39.0,25.0,23.0,33.0,33.454014,24.999998,39.174896,34.543724,34.315895,33.32897,35.041363,33.51034,39.864456,34.716114,46.62204,36.40551
265,90.0,84.0,75.50713,84.0,65.0,85.0,74.0,78.0,77.376785,90.0,83.53474,79.38368,74.27799,77.069496,72.42648,76.60662,91.2801,81.32002,53.169155,71.79229
266,90.0,95.0,77.65552,95.0,74.0,89.0,81.0,86.0,83.91388,85.0,91.99887,87.49972,91.16384,87.29096,85.40225,85.85056,101.96583,89.991455,63.356895,80.339226
267,100.0,100.0,88.161514,100.0,89.0,90.0,65.0,93.0,91.790375,80.0,93.41745,93.10436,88.372086,91.84302,87.88144,91.72036,96.36615,93.84154,60.40647,84.851616
268,80.0,82.0,75.615166,82.0,69.0,77.0,74.0,76.0,75.90379,75.0,64.44986,73.112465,80.86261,77.21565,73.263596,75.3159,64.73986,73.18497,58.71508,71.67877
269,70.0,74.0,77.129234,74.0,65.0,68.0,54.0,69.0,71.03231,70.0,63.995216,67.7488,69.39397,69.098495,63.98345,67.745865,67.36633,68.59158,56.20331,65.80083
270,65.0,65.0,56.182064,65.0,65.0,61.0,57.0,63.666668,61.795517,70.0,60.860508,62.965126,58.9362,62.48405,55.364075,61.59102,62.566452,63.391613,51.55298,60.638245
271,60.0,58.0,56.03392,58.0,65.0,56.0,53.0,59.666668,58.75848,65.0,59.163616,59.540905,57.00132,59.000328,51.465443,57.61636,59.20123,59.55031,54.14326,58.285816
272,60.0,57.0,52.192192,57.0,55.0,56.0,56.0,56.0,55.04805,60.0,54.609123,55.652283,51.882427,54.970608,47.47752,53.86938,58.7693,56.692326,54.611416,55.652855
273,55.0,52.0,43.94014,52.0,55.0,54.0,60.0,53.666668,51.235035,60.0,51.716446,53.17911,48.88335,52.470837,46.488274,51.87207,52.36196,53.340492,47.850048,52.212513
274,55.0,58.0,54.010525,58.0,55.0,57.0,52.0,56.666668,56.002632,70.0,55.422253,56.355564,57.501987,56.875496,54.485455,56.121365,58.46429,57.116074,52.47931,55.619827
275,55.0,56.0,44.96952,56.0,65.0,58.0,51.0,59.666668,55.99238,65.0,49.565014,57.141254,46.811356,56.45284,45.86122,56.215305,51.22429,57.556072,47.336994,56.584248
276,50.0,48.0,36.76542,48.0,49.0,56.0,54.0,51.0,47.441353,55.0,38.68461,47.92115,39.222343,48.055588,37.124996,47.53125,40.184616,48.296154,44.80915,49.452286
277,50.0,50.0,39.87708,50.0,50.0,54.0,55.0,51.333332,48.46927,45.0,49.259155,50.81479,45.779667,49.944916,45.194443,49.79861,46.080746,50.020187,45.67172,49.91793
278,65.0,64.0,64.70163,64.0,59.0,65.0,55.0,62.666668,63.175407,40.0,60.80058,62.200146,58.94333,61.735832,60.477493,62.119373,73.27172,65.31793,54.66323,60.66581
279,55.0,58.0,50.13539,58.0,47.0,55.0,47.0,53.333332,52.533848,35.0,51.271416,52.817856,56.529186,54.132298,57.90462,54.476154,50.861805,52.71545,48.94659,52.23665
280,45.0,38.0,34.237785,38.0,32.0,39.0,36.0,36.333332,35.80945,30.0,37.485687,36.62142,36.75777,36.43944,37.05716,36.51429,33.7909,35.697723,39.97718,37.244293
281,30.0,27.0,29.33338,27.0,31.0,31.0,32.0,29.666666,29.583345,30.0,30.816465,29.954117,31.45073,30.112682,30.26332,29.81583,27.698221,29.174555,34.567318,30.89183
282,55.0,64.0,62.156097,64.0,47.0,55.0,45.0,55.333332,57.039024,55.0,70.43567,59.108917,59.71029,56.427574,65.030914,57.75773,74.99733,60.249332,64.62681,57.6567
283,55.0,66.0,64.83919,66.0,45.0,53.0,47.0,54.666668,57.209797,45.0,61.03652,56.25913,63.45947,56.86487,57.133347,55.283337,65.16584,57.29146,63.09205,56.77301
284,50.0,62.0,57.46042,62.0,46.0,47.0,35.0,51.666668,53.115105,35.0,58.787884,53.44697,63.273586,54.568398,64.648384,54.912094,64.715866,54.928967,59.330208,53.58255
285,40.0,44.0,40.32751,44.0,36.0,33.0,34.0,37.666668,38.33188,30.0,37.584724,37.64618,42.0832,38.770798,42.174614,38.793655,38.881798,37.97045,49.636322,40.65908
286,30.0,16.0,27.463007,16.0,30.0,25.0,24.0,23.666666,24.615751,24.999998,27.922535,24.730633,26.888771,24.472193,27.694609,24.673653,29.155354,25.038837,36.43598,26.858995
287,65.0,62.0,71.5272,62.0,62.0,61.0,37.0,61.666668,64.1318,50.0,73.90158,64.725395,76.89493,65.47373,77.7313,65.68282,78.50032,65.87508,50.070953,58.76774
288,50.0,58.0,68.27695,58.0,63.0,56.0,42.0,59.0,61.319237,45.0,60.44388,59.36097,69.15762,61.539406,72.17757,62.29439,60.217354,59.304337,41.96401,54.741
289,35.0,31.0,48.369316,31.0,35.0,36.0,47.0,34.0,37.59233,40.0,40.31396,35.57849,53.621223,38.905304,51.150845,38.287712,41.195984,35.798996,44.985203,36.7463
